Dates,Gold,Silver,,,,
10.03.25 01:45,2914.92,32.4165,,,,
10.03.25 01:50,2914.16,32.4275,,,,
10.03.25 01:55,2914.35,32.4346,,,,
10.03.25 02:00,2916.76,32.43225,,,,
10.03.25 02:05,2916.89,32.43225,,,,
10.03.25 02:10,2917.52,32.43855,,,,
10.03.25 02:15,2915.49,32.4343,,,,
10.03.25 02:20,2915.83,32.4375,,,,
10.03.25 02:25,2913.8,32.4415,,,,
10.03.25 02:30,2915.08,32.4375,,,,
10.03.25 02:35,2915.76,32.4382,,,,
10.03.25 02:40,2915.45,32.4364,,,,
10.03.25 02:45,2913.68,32.43375,,,,
10.03.25 02:50,2913.11,32.44275,,,,
10.03.25 02:55,2911.95,32.436,,,,
10.03.25 03:00,2913.98,32.421,,,,
10.03.25 03:05,2913.29,32.41595,,,,
10.03.25 03:10,2910.71,32.42225,,,,
10.03.25 03:15,2911.14,32.4415,,,,
10.03.25 03:20,2911.21,32.4445,,,,
10.03.25 03:25,2911.22,32.4135,,,,
10.03.25 03:30,2911.77,32.38425,,,,
10.03.25 03:35,2913.55,32.386,,,,
10.03.25 03:40,2911.92,32.40815,,,,
10.03.25 03:45,2911.27,32.4253,,,,
10.03.25 03:50,2912.73,32.42375,,,,
10.03.25 03:55,2911.47,32.4125,,,,
10.03.25 04:00,2911.9,32.4149,,,,
10.03.25 04:05,2912.9,32.43875,,,,
10.03.25 04:10,2912.2,32.469,,,,
10.03.25 04:15,2913.09,32.469,,,,
10.03.25 04:20,2912.67,32.4575,,,,
10.03.25 04:25,2911.94,32.455,,,,
10.03.25 04:30,2910.84,32.45285,,,,
10.03.25 04:35,2909.18,32.4511,,,,
10.03.25 04:40,2910.33,32.4445,,,,
10.03.25 04:45,2910.56,32.452,,,,
10.03.25 04:50,2912.65,32.46525,,,,
10.03.25 04:55,2910.99,32.4645,,,,
10.03.25 05:00,2911.76,32.47805,,,,
10.03.25 05:05,2910.97,32.5045,,,,
10.03.25 05:10,2911.06,32.528,,,,
10.03.25 05:15,2911.23,32.52825,,,,
10.03.25 05:20,2911.47,32.54225,,,,
10.03.25 05:25,2911.77,32.55775,,,,
10.03.25 05:30,2912.08,32.569,,,,
10.03.25 05:35,2911.84,32.58415,,,,
10.03.25 05:40,2912,32.59735,,,,
10.03.25 05:45,2912.36,32.6005,,,,
10.03.25 05:50,2911.53,32.5665,,,,
10.03.25 05:55,2911.02,32.52025,,,,
10.03.25 06:00,2909.59,32.53375,,,,
10.03.25 06:05,2910.49,32.57765,,,,
10.03.25 06:10,2911.52,32.5875,,,,
10.03.25 06:15,2909.65,32.543,,,,
10.03.25 06:20,2908.81,32.5001,,,,
10.03.25 06:25,2907.44,32.4825,,,,
10.03.25 06:30,2908.16,32.4675,,,,
10.03.25 06:35,2909.79,32.463,,,,
10.03.25 06:40,2909.53,32.473,,,,
10.03.25 06:45,2909.38,32.45525,,,,
10.03.25 06:50,2909.36,32.409,,,,
10.03.25 06:55,2910.08,32.3745,,,,
10.03.25 07:00,2911.33,32.35515,,,,
10.03.25 07:05,2912.84,32.398,,,,
10.03.25 07:10,2910.92,32.436,,,,
10.03.25 07:15,2909.47,32.4645,,,,
10.03.25 07:20,2910.68,32.5095,,,,
10.03.25 07:25,2912.16,32.551,,,,
10.03.25 07:30,2912.65,32.5575,,,,
10.03.25 07:35,2912.37,32.54875,,,,
10.03.25 07:40,2913.03,32.5765,,,,
10.03.25 07:45,2912.88,32.60315,,,,
10.03.25 07:50,2912.75,32.6041,,,,
10.03.25 07:55,2914.69,32.59925,,,,
10.03.25 08:00,2914.1,32.584,,,,
10.03.25 08:05,2913.83,32.5653,,,,
10.03.25 08:10,2913.35,32.5535,,,,
10.03.25 08:15,2912.96,32.5665,,,,
10.03.25 08:20,2913.5,32.54675,,,,
10.03.25 08:25,2915.19,32.511,,,,
10.03.25 08:30,2915.04,32.4795,,,,
10.03.25 08:35,2913.99,32.44535,,,,
10.03.25 08:40,2913.53,32.43425,,,,
10.03.25 08:45,2910.23,32.4375,,,,
10.03.25 08:50,2907.43,32.46275,,,,
10.03.25 08:55,2908.18,32.485,,,,
10.03.25 09:00,2909.6,32.485,,,,
10.03.25 09:05,2910.43,32.451,,,,
10.03.25 09:10,2906.89,32.441,,,,
10.03.25 09:15,2905.72,32.4667,,,,
10.03.25 09:20,2905.34,32.47425,,,,
10.03.25 09:25,2903.72,32.48225,,,,
10.03.25 09:30,2902.52,32.49325,,,,
10.03.25 09:35,2903.81,32.4912,,,,
10.03.25 09:40,2900.44,32.4615,,,,
10.03.25 09:45,2899.66,32.4425,,,,
10.03.25 09:50,2899.08,32.46075,,,,
10.03.25 09:55,2897.76,32.47675,,,,
10.03.25 10:00,2902.13,32.486,,,,
10.03.25 10:05,2904.6,32.4981,,,,
10.03.25 10:10,2909.32,32.51425,,,,
10.03.25 10:15,2911.58,32.50725,,,,
10.03.25 10:20,2912.19,32.50175,,,,
10.03.25 10:25,2912.44,32.4975,,,,
10.03.25 10:30,2913.2,32.51975,,,,
10.03.25 10:35,2914.38,32.52925,,,,
10.03.25 10:40,2913.32,32.50275,,,,
10.03.25 10:45,2914.9,32.5135,,,,
10.03.25 10:50,2914.25,32.52,,,,
10.03.25 10:55,2911.35,32.5115,,,,
10.03.25 11:00,2909.06,32.5355,,,,
10.03.25 11:05,2908.71,32.4915,,,,
10.03.25 11:10,2909.4,32.45025,,,,
10.03.25 11:15,2905.38,32.47005,,,,
10.03.25 11:20,2905.93,32.4795,,,,
10.03.25 11:25,2903.02,32.47765,,,,
10.03.25 11:30,2901.59,32.45975,,,,
10.03.25 11:35,2900.92,32.42845,,,,
10.03.25 11:40,2900.23,32.38225,,,,
10.03.25 11:45,2902.06,32.3755,,,,
10.03.25 11:50,2902.34,32.33825,,,,
10.03.25 11:55,2902.96,32.27975,,,,
10.03.25 12:00,2900.53,32.3025,,,,
10.03.25 12:05,2901.26,32.264,,,,
10.03.25 12:10,2901.3,32.23475,,,,
10.03.25 12:15,2900.17,32.2946,,,,
10.03.25 12:20,2901.2,32.29925,,,,
10.03.25 12:25,2900.53,32.267,,,,
10.03.25 12:30,2899.55,32.228,,,,
10.03.25 12:35,2896.93,32.19775,,,,
10.03.25 12:40,2897.36,32.21775,,,,
10.03.25 12:45,2898.63,32.24,,,,
10.03.25 12:50,2902.94,32.22725,,,,
10.03.25 12:55,2903.87,32.20125,,,,
10.03.25 13:00,2904.79,32.22575,,,,
10.03.25 13:05,2905.83,32.24975,,,,
10.03.25 13:10,2904.3,32.24125,,,,
10.03.25 13:15,2904.54,32.2505,,,,
10.03.25 13:20,2902.82,32.2585,,,,
10.03.25 13:25,2906.67,32.25875,,,,
10.03.25 13:30,2905.59,32.28425,,,,
10.03.25 13:35,2906.03,32.30615,,,,
10.03.25 13:40,2906.79,32.28195,,,,
10.03.25 13:45,2904.8,32.24775,,,,
10.03.25 13:50,2904.19,32.2425,,,,
10.03.25 13:55,2907.16,32.2455,,,,
10.03.25 14:00,2906.66,32.2395,,,,
10.03.25 14:05,2906.89,32.242,,,,
10.03.25 14:10,2906.94,32.22525,,,,
10.03.25 14:15,2906.37,32.21075,,,,
10.03.25 14:20,2903.69,32.19525,,,,
10.03.25 14:25,2901.57,32.1699,,,,
10.03.25 14:30,2900.57,32.17775,,,,
10.03.25 14:35,2900.27,32.191,,,,
10.03.25 14:40,2902.27,32.18125,,,,
10.03.25 14:45,2900.18,32.154,,,,
10.03.25 14:50,2901.62,32.1485,,,,
10.03.25 14:55,2903.9,32.16,,,,
10.03.25 15:00,2901.54,32.147,,,,
10.03.25 15:05,2905.21,32.118,,,,
10.03.25 15:10,2908.34,32.091,,,,
10.03.25 15:15,2907.49,32.08975,,,,
10.03.25 15:20,2906.79,32.09365,,,,
10.03.25 15:25,2903.84,32.1095,,,,
10.03.25 15:30,2902.19,32.1275,,,,
10.03.25 15:35,2904.58,32.1055,,,,
10.03.25 15:40,2906.97,32.0795,,,,
10.03.25 15:45,2904.79,32.05,,,,
10.03.25 15:50,2904.86,32.03,,,,
10.03.25 15:55,2908.34,32.0265,,,,
10.03.25 16:00,2905.78,32.02325,,,,
10.03.25 16:05,2903.68,32.0185,,,,
10.03.25 16:10,2903.17,32.0207,,,,
10.03.25 16:15,2904.59,32.035,,,,
10.03.25 16:20,2905.95,32.027,,,,
10.03.25 16:25,2908.19,32.0147,,,,
10.03.25 16:30,2907.35,32.0125,,,,
10.03.25 16:35,2906.62,32.003,,,,
10.03.25 16:40,2905.26,32.008,,,,
10.03.25 16:45,2905.23,32.015,,,,
10.03.25 16:50,2904.75,32.0395,,,,
10.03.25 16:55,2904.6,32.0595,,,,
10.03.25 17:00,2906.07,32.0295,,,,
10.03.25 17:05,2905.09,32.005,,,,
10.03.25 17:10,2905.44,31.99025,,,,
10.03.25 17:15,2903.67,31.97175,,,,
10.03.25 17:20,2903.19,32.0075,,,,
10.03.25 17:25,2903.43,32.081,,,,
10.03.25 17:30,2902.69,32.1155,,,,
10.03.25 17:35,2902.49,32.116,,,,
10.03.25 17:40,2900.93,32.107,,,,
10.03.25 17:45,2899.05,32.0735,,,,
10.03.25 17:50,2899.5,32.08,,,,
10.03.25 17:55,2896.02,32.0565,,,,
10.03.25 18:00,2894.71,32.01435,,,,
10.03.25 18:05,2894.09,32.03225,,,,
10.03.25 18:10,2894.14,32.0833,,,,
10.03.25 18:15,2892.02,32.102,,,,
10.03.25 18:20,2893.26,32.09375,,,,
10.03.25 18:25,2895.28,32.0885,,,,
10.03.25 18:30,2892.68,32.0935,,,,
10.03.25 18:35,2888.01,32.096,,,,
10.03.25 18:40,2886.46,32.099,,,,
10.03.25 18:45,2884.36,32.10925,,,,
10.03.25 18:50,2885.13,32.11535,,,,
10.03.25 18:55,2886.05,32.1048,,,,
10.03.25 19:00,2882.01,32.10515,,,,
10.03.25 19:05,2883.81,32.1116,,,,
10.03.25 19:10,2884.2,32.1085,,,,
10.03.25 19:15,2882.47,32.086,,,,
10.03.25 19:20,2883.6,32.08125,,,,
10.03.25 19:25,2883.69,32.0775,,,,
10.03.25 19:30,2885.17,32.058,,,,
10.03.25 19:35,2886.83,32.03875,,,,
10.03.25 19:40,2886.74,32.046,,,,
10.03.25 19:45,2888.7,32.065,,,,
10.03.25 19:50,2887.06,32.0705,,,,
10.03.25 19:55,2885.26,32.06075,,,,
10.03.25 20:00,2883.16,32.0515,,,,
10.03.25 20:05,2883.14,32.0525,,,,
10.03.25 20:10,2884.75,32.05625,,,,
10.03.25 20:15,2886.44,32.0445,,,,
10.03.25 20:20,2890.1,32.03125,,,,
10.03.25 20:25,2888.37,32.0155,,,,
10.03.25 20:30,2889.65,32.01325,,,,
10.03.25 20:35,2885.54,32.00525,,,,
10.03.25 20:40,2887.24,32.007,,,,
10.03.25 20:45,2888.13,32.01775,,,,
10.03.25 20:50,2886.1,32.0155,,,,
10.03.25 20:55,2885.19,32.0215,,,,
10.03.25 21:00,2887.31,32.02075,,,,
10.03.25 21:05,2888.11,32.01875,,,,
10.03.25 21:10,2887.28,32.016,,,,
10.03.25 21:15,2886.49,32.0115,,,,
10.03.25 21:20,2886.38,32.0225,,,,
10.03.25 21:25,2886.71,32.02175,,,,
10.03.25 21:30,2886.98,32.0075,,,,
10.03.25 21:35,2888.51,32.00325,,,,
10.03.25 21:40,2888.84,31.998,,,,
10.03.25 21:45,2888.54,31.98875,,,,
10.03.25 21:50,2888.07,31.9615,,,,
10.03.25 21:55,2888.71,31.9335,,,,
10.03.25 22:00,2888.63,31.931,,,,
10.03.25 22:55,2888.55,31.89155,,,,
10.03.25 23:00,2889.69,31.84835,,,,
10.03.25 23:05,2887.79,31.88325,,,,
10.03.25 23:10,2887.69,31.94625,,,,
10.03.25 23:15,2887.27,31.9923,,,,
10.03.25 23:20,2886.4,31.9995,,,,
10.03.25 23:25,2885.15,31.9935,,,,
10.03.25 23:30,2884.47,32.0171,,,,
10.03.25 23:35,2884.93,32.04295,,,,
10.03.25 23:40,2886.03,32.04475,,,,
10.03.25 23:45,2885.33,32.04525,,,,
10.03.25 23:50,2885.09,32.053,,,,
10.03.25 23:55,2884.78,32.0628,,,,
11.03.25 00:00,2885.23,32.1063,,,,
11.03.25 00:05,2885.88,32.149,,,,
11.03.25 00:10,2885.07,32.1576,,,,
11.03.25 00:15,2884.44,32.17615,,,,
11.03.25 00:20,2884.73,32.1955,,,,
11.03.25 00:25,2884.45,32.183,,,,
11.03.25 00:30,2883.18,32.16675,,,,
11.03.25 00:35,2883.46,32.15515,,,,
11.03.25 00:40,2883.38,32.13835,,,,
11.03.25 00:45,2884.04,32.14915,,,,
11.03.25 00:50,2884.32,32.16965,,,,
11.03.25 00:55,2884.76,32.17725,,,,
11.03.25 01:00,2884.63,32.18075,,,,
11.03.25 01:05,2885.15,32.1755,,,,
11.03.25 01:10,2887.22,32.172,,,,
11.03.25 01:15,2887.22,32.1615,,,,
11.03.25 01:20,2887.15,32.153,,,,
11.03.25 01:25,2887.31,32.1464,,,,
11.03.25 01:30,2887.33,32.1502,,,,
11.03.25 01:35,2886.62,32.15725,,,,
11.03.25 01:40,2885.82,32.15975,,,,
11.03.25 01:45,2885.08,32.15625,,,,
11.03.25 01:50,2887.16,32.16,,,,
11.03.25 01:55,2887.55,32.1465,,,,
11.03.25 02:00,2883.89,32.1464,,,,
11.03.25 02:05,2884.56,32.1675,,,,
11.03.25 02:10,2885.68,32.1671,,,,
11.03.25 02:15,2887.88,32.16415,,,,
11.03.25 02:20,2888.97,32.1779,,,,
11.03.25 02:25,2889.25,32.18605,,,,
11.03.25 02:30,2888.95,32.186,,,,
11.03.25 02:35,2889.75,32.1857,,,,
11.03.25 02:40,2890.35,32.18325,,,,
11.03.25 02:45,2890.46,32.183,,,,
11.03.25 02:50,2890.34,32.1949,,,,
11.03.25 02:55,2890.73,32.195,,,,
11.03.25 03:00,2890.65,32.1768,,,,
11.03.25 03:05,2891.79,32.1724,,,,
11.03.25 03:10,2894.16,32.18085,,,,
11.03.25 03:15,2895.35,32.1828,,,,
11.03.25 03:20,2897.11,32.18055,,,,
11.03.25 03:25,2898.41,32.1742,,,,
11.03.25 03:30,2898.06,32.1543,,,,
11.03.25 03:35,2897.69,32.11415,,,,
11.03.25 03:40,2897.65,32.078,,,,
11.03.25 03:45,2896.94,32.052,,,,
11.03.25 03:50,2899.22,32.06975,,,,
11.03.25 03:55,2899.17,32.09375,,,,
11.03.25 04:00,2898.92,32.118,,,,
11.03.25 04:05,2898.02,32.1355,,,,
11.03.25 04:10,2898.72,32.13625,,,,
11.03.25 04:15,2897.37,32.1585,,,,
11.03.25 04:20,2897.37,32.181,,,,
11.03.25 04:25,2895.92,32.18325,,,,
11.03.25 04:30,2895.91,32.17905,,,,
11.03.25 04:35,2895.78,32.18675,,,,
11.03.25 04:40,2896.96,32.1978,,,,
11.03.25 04:45,2896.44,32.20065,,,,
11.03.25 04:50,2896.69,32.2217,,,,
11.03.25 04:55,2896.96,32.22425,,,,
11.03.25 05:00,2895.92,32.22465,,,,
11.03.25 05:05,2896.57,32.23185,,,,
11.03.25 05:10,2897.65,32.23,,,,
11.03.25 05:15,2896.89,32.25415,,,,
11.03.25 05:20,2896.89,32.26765,,,,
11.03.25 05:25,2897.61,32.25,,,,
11.03.25 05:30,2897.44,32.2475,,,,
11.03.25 05:35,2897.68,32.2587,,,,
11.03.25 05:40,2898.07,32.2655,,,,
11.03.25 05:45,2897.17,32.2665,,,,
11.03.25 05:50,2897.66,32.27265,,,,
11.03.25 05:55,2897.82,32.27925,,,,
11.03.25 06:00,2897.93,32.284,,,,
11.03.25 06:05,2897.42,32.31275,,,,
11.03.25 06:10,2897.95,32.338,,,,
11.03.25 06:15,2898.47,32.34255,,,,
11.03.25 06:20,2898.3,32.3575,,,,
11.03.25 06:25,2897.79,32.3629,,,,
11.03.25 06:30,2898.6,32.3595,,,,
11.03.25 06:35,2897.96,32.3555,,,,
11.03.25 06:40,2895.98,32.3785,,,,
11.03.25 06:45,2895.07,32.3985,,,,
11.03.25 06:50,2894.51,32.40975,,,,
11.03.25 06:55,2896.5,32.438,,,,
11.03.25 07:00,2895.68,32.46455,,,,
11.03.25 07:05,2896.1,32.45665,,,,
11.03.25 07:10,2895.33,32.4485,,,,
11.03.25 07:15,2894.49,32.4445,,,,
11.03.25 07:20,2894.91,32.452,,,,
11.03.25 07:25,2897.98,32.475,,,,
11.03.25 07:30,2900.83,32.4837,,,,
11.03.25 07:35,2899.56,32.485,,,,
11.03.25 07:40,2900.25,32.50995,,,,
11.03.25 07:45,2901.59,32.522,,,,
11.03.25 07:50,2902.43,32.5105,,,,
11.03.25 07:55,2902.19,32.5015,,,,
11.03.25 08:00,2901.15,32.49175,,,,
11.03.25 08:05,2901.72,32.4965,,,,
11.03.25 08:10,2899.85,32.52925,,,,
11.03.25 08:15,2898.85,32.5545,,,,
11.03.25 08:20,2900.69,32.55225,,,,
11.03.25 08:25,2900.37,32.5425,,,,
11.03.25 08:30,2899.11,32.542,,,,
11.03.25 08:35,2899.46,32.54825,,,,
11.03.25 08:40,2899.76,32.55325,,,,
11.03.25 08:45,2900.32,32.555,,,,
11.03.25 08:50,2900.38,32.5405,,,,
11.03.25 08:55,2901.44,32.51875,,,,
11.03.25 09:00,2901.96,32.51675,,,,
11.03.25 09:05,2901.92,32.52575,,,,
11.03.25 09:10,2904.24,32.53125,,,,
11.03.25 09:15,2905.02,32.54,,,,
11.03.25 09:20,2905.7,32.54425,,,,
11.03.25 09:25,2907.28,32.53475,,,,
11.03.25 09:30,2907.71,32.5213,,,,
11.03.25 09:35,2906.87,32.531,,,,
11.03.25 09:40,2909.24,32.53535,,,,
11.03.25 09:45,2909.51,32.54025,,,,
11.03.25 09:50,2910.1,32.5485,,,,
11.03.25 09:55,2909.98,32.546,,,,
11.03.25 10:00,2909.41,32.5325,,,,
11.03.25 10:05,2910.26,32.50675,,,,
11.03.25 10:10,2910.12,32.4865,,,,
11.03.25 10:15,2910.26,32.46425,,,,
11.03.25 10:20,2910.55,32.4825,,,,
11.03.25 10:25,2911.27,32.505,,,,
11.03.25 10:30,2909.59,32.51375,,,,
11.03.25 10:35,2909.49,32.53725,,,,
11.03.25 10:40,2910.67,32.53425,,,,
11.03.25 10:45,2910.52,32.52225,,,,
11.03.25 10:50,2911.84,32.5195,,,,
11.03.25 10:55,2911.92,32.496,,,,
11.03.25 11:00,2912.56,32.48555,,,,
11.03.25 11:05,2911.59,32.46675,,,,
11.03.25 11:10,2911.49,32.4445,,,,
11.03.25 11:15,2912.66,32.47525,,,,
11.03.25 11:20,2913.57,32.5053,,,,
11.03.25 11:25,2912.84,32.55575,,,,
11.03.25 11:30,2912.5,32.648,,,,
11.03.25 11:35,2913.29,32.74975,,,,
11.03.25 11:40,2914.23,32.8015,,,,
11.03.25 11:45,2914.16,32.796,,,,
11.03.25 11:50,2913.18,32.75775,,,,
11.03.25 11:55,2912.08,32.6614,,,,
11.03.25 12:00,2911.34,32.73275,,,,
11.03.25 12:05,2912.96,32.85715,,,,
11.03.25 12:10,2912.64,32.86955,,,,
11.03.25 12:15,2912.79,32.8195,,,,
11.03.25 12:20,2912.53,32.7485,,,,
11.03.25 12:25,2913.67,32.7205,,,,
11.03.25 12:30,2913.71,32.70125,,,,
11.03.25 12:35,2913.29,32.69925,,,,
11.03.25 12:40,2914.81,32.7065,,,,
11.03.25 12:45,2914.17,32.74675,,,,
11.03.25 12:50,2913.27,32.76025,,,,
11.03.25 12:55,2913.83,32.75425,,,,
11.03.25 13:00,2913.62,32.81775,,,,
11.03.25 13:05,2913.22,32.84225,,,,
11.03.25 13:10,2912.59,32.803,,,,
11.03.25 13:15,2910.66,32.73575,,,,
11.03.25 13:20,2911.84,32.66925,,,,
11.03.25 13:25,2912.92,32.6495,,,,
11.03.25 13:30,2913.2,32.672,,,,
11.03.25 13:35,2914.34,32.69825,,,,
11.03.25 13:40,2915.61,32.70425,,,,
11.03.25 13:45,2914.07,32.72675,,,,
11.03.25 13:50,2913.74,32.73225,,,,
11.03.25 13:55,2912.95,32.7275,,,,
11.03.25 14:00,2910.43,32.72675,,,,
11.03.25 14:05,2909.62,32.7137,,,,
11.03.25 14:10,2907.87,32.71845,,,,
11.03.25 14:15,2908.88,32.74025,,,,
11.03.25 14:20,2911.74,32.76025,,,,
11.03.25 14:25,2911.39,32.7651,,,,
11.03.25 14:30,2914.93,32.765,,,,
11.03.25 14:35,2919.08,32.75725,,,,
11.03.25 14:40,2919.68,32.7556,,,,
11.03.25 14:45,2919.88,32.7569,,,,
11.03.25 14:50,2917.73,32.7525,,,,
11.03.25 14:55,2918.08,32.74425,,,,
11.03.25 15:00,2915.75,32.76525,,,,
11.03.25 15:05,2919.93,32.79575,,,,
11.03.25 15:10,2919.08,32.811,,,,
11.03.25 15:15,2917.92,32.776,,,,
11.03.25 15:20,2916.09,32.71475,,,,
11.03.25 15:25,2916.4,32.71275,,,,
11.03.25 15:30,2913.69,32.737,,,,
11.03.25 15:35,2913.87,32.74625,,,,
11.03.25 15:40,2915.54,32.772,,,,
11.03.25 15:45,2914.48,32.79115,,,,
11.03.25 15:50,2915.37,32.7915,,,,
11.03.25 15:55,2914.17,32.795,,,,
11.03.25 16:00,2916.83,32.8055,,,,
11.03.25 16:05,2919.49,32.824,,,,
11.03.25 16:10,2919.53,32.82865,,,,
11.03.25 16:15,2918.78,32.83775,,,,
11.03.25 16:20,2915.8,32.8424,,,,
11.03.25 16:25,2915.43,32.83205,,,,
11.03.25 16:30,2916.95,32.84445,,,,
11.03.25 16:35,2918.42,32.8775,,,,
11.03.25 16:40,2918.28,32.8965,,,,
11.03.25 16:45,2917.54,32.9,,,,
11.03.25 16:50,2917.83,32.902,,,,
11.03.25 16:55,2916.9,32.903,,,,
11.03.25 17:00,2917.4,32.90985,,,,
11.03.25 17:05,2916.41,32.915,,,,
11.03.25 17:10,2916.25,32.919,,,,
11.03.25 17:15,2916.67,32.934,,,,
11.03.25 17:20,2917.07,32.941,,,,
11.03.25 17:25,2916.64,32.9416,,,,
11.03.25 17:30,2915.55,32.9385,,,,
11.03.25 17:35,2917,32.936,,,,
11.03.25 17:40,2916.3,32.954,,,,
11.03.25 17:45,2916.63,32.9625,,,,
11.03.25 17:50,2916.3,32.94,,,,
11.03.25 17:55,2917.09,32.9371,,,,
11.03.25 18:00,2916.02,32.9435,,,,
11.03.25 18:05,2918.23,32.9335,,,,
11.03.25 18:10,2919.39,32.932,,,,
11.03.25 18:15,2918.7,32.9451,,,,
11.03.25 18:20,2915.99,32.939,,,,
11.03.25 18:25,2915.62,32.92825,,,,
11.03.25 18:30,2917.57,32.934,,,,
11.03.25 18:35,2917.56,32.948,,,,
11.03.25 18:40,2917.14,32.95155,,,,
11.03.25 18:45,2918.46,32.9465,,,,
11.03.25 18:50,2918.8,32.9415,,,,
11.03.25 18:55,2917.91,32.9601,,,,
11.03.25 19:00,2917.05,32.968,,,,
11.03.25 19:05,2916.04,32.975,,,,
11.03.25 19:10,2917.5,32.9735,,,,
11.03.25 19:15,2915.86,32.959,,,,
11.03.25 19:20,2916.7,32.95875,,,,
11.03.25 19:25,2916.82,32.9615,,,,
11.03.25 19:30,2917.05,32.956,,,,
11.03.25 19:35,2917.24,32.94025,,,,
11.03.25 19:40,2918.41,32.93625,,,,
11.03.25 19:45,2918.92,32.944,,,,
11.03.25 19:50,2918.59,32.94525,,,,
11.03.25 19:55,2918.35,32.94075,,,,
11.03.25 20:00,2918.5,32.9326,,,,
11.03.25 20:05,2919.13,32.92475,,,,
11.03.25 20:10,2919.25,32.90025,,,,
11.03.25 20:15,2920.71,32.865,,,,
11.03.25 20:20,2920.35,32.86175,,,,
11.03.25 20:25,2920.28,32.863,,,,
11.03.25 20:30,2920.93,32.863,,,,
11.03.25 20:35,2920.4,32.85825,,,,
11.03.25 20:40,2921.34,32.8635,,,,
11.03.25 20:45,2920.47,32.861,,,,
11.03.25 20:50,2919.58,32.85905,,,,
11.03.25 20:55,2918.35,32.8505,,,,
11.03.25 21:00,2918.45,32.827,,,,
11.03.25 21:05,2917.76,32.8085,,,,
11.03.25 21:10,2915.91,32.81025,,,,
11.03.25 21:15,2916.62,32.815,,,,
11.03.25 21:20,2916.07,32.82275,,,,
11.03.25 21:25,2916.19,32.8205,,,,
11.03.25 21:30,2916.32,32.8035,,,,
11.03.25 21:35,2916.43,32.79225,,,,
11.03.25 21:40,2916.51,32.78805,,,,
11.03.25 21:45,2916.1,32.78525,,,,
11.03.25 21:50,2915.52,32.7875,,,,
11.03.25 21:55,2915.9,32.763,,,,
11.03.25 22:00,2916.08,32.761,,,,
11.03.25 22:55,2916.23,32.7605,,,,
11.03.25 23:00,2915.39,32.76025,,,,
11.03.25 23:05,2914.85,32.7795,,,,
11.03.25 23:10,2917.29,32.79645,,,,
11.03.25 23:15,2916.46,32.80775,,,,
11.03.25 23:20,2916.77,32.81495,,,,
11.03.25 23:25,2916.63,32.8075,,,,
11.03.25 23:30,2915.86,32.81495,,,,
11.03.25 23:35,2915.14,32.8255,,,,
11.03.25 23:40,2915.57,32.80725,,,,
11.03.25 23:45,2915.46,32.79425,,,,
11.03.25 23:50,2916.34,32.7891,,,,
11.03.25 23:55,2917.67,32.8025,,,,
12.03.25 00:00,2918.39,32.81345,,,,
12.03.25 00:05,2919.54,32.7953,,,,
12.03.25 00:10,2917.63,32.7914,,,,
12.03.25 00:15,2916.77,32.7998,,,,
12.03.25 00:20,2917.02,32.79155,,,,
12.03.25 00:25,2917.5,32.7673,,,,
12.03.25 00:30,2917.89,32.7687,,,,
12.03.25 00:35,2917.35,32.772,,,,
12.03.25 00:40,2916.87,32.7675,,,,
12.03.25 00:45,2916.38,32.774,,,,
12.03.25 00:50,2915.86,32.78525,,,,
12.03.25 00:55,2915.59,32.78285,,,,
12.03.25 01:00,2914.63,32.7823,,,,
12.03.25 01:05,2914.1,32.7782,,,,
12.03.25 01:10,2913.77,32.808,,,,
12.03.25 01:15,2913.77,32.8305,,,,
12.03.25 01:20,2913.96,32.81825,,,,
12.03.25 01:25,2914.26,32.807,,,,
12.03.25 01:30,2914.6,32.79365,,,,
12.03.25 01:35,2913,32.7847,,,,
12.03.25 01:40,2913.49,32.7711,,,,
12.03.25 01:45,2913.4,32.7658,,,,
12.03.25 01:50,2913.47,32.7575,,,,
12.03.25 01:55,2913.93,32.75605,,,,
12.03.25 02:00,2912.06,32.75725,,,,
12.03.25 02:05,2912.06,32.7662,,,,
12.03.25 02:10,2911.67,32.78575,,,,
12.03.25 02:15,2912.91,32.77485,,,,
12.03.25 02:20,2914.46,32.7625,,,,
12.03.25 02:25,2914.72,32.762,,,,
12.03.25 02:30,2915.98,32.76115,,,,
12.03.25 02:35,2916.66,32.76225,,,,
12.03.25 02:40,2915.9,32.7605,,,,
12.03.25 02:45,2916.67,32.75415,,,,
12.03.25 02:50,2914.94,32.7478,,,,
12.03.25 02:55,2914.76,32.747,,,,
12.03.25 03:00,2914.49,32.7452,,,,
12.03.25 03:05,2914.98,32.74835,,,,
12.03.25 03:10,2915.27,32.7561,,,,
12.03.25 03:15,2915.83,32.7698,,,,
12.03.25 03:20,2914.95,32.78545,,,,
12.03.25 03:25,2916.1,32.787,,,,
12.03.25 03:30,2916.76,32.797,,,,
12.03.25 03:35,2916.71,32.80165,,,,
12.03.25 03:40,2916.61,32.7977,,,,
12.03.25 03:45,2917.04,32.8017,,,,
12.03.25 03:50,2916.3,32.83525,,,,
12.03.25 03:55,2916.42,32.8547,,,,
12.03.25 04:00,2918.66,32.8386,,,,
12.03.25 04:05,2918.46,32.815,,,,
12.03.25 04:10,2918.57,32.7894,,,,
12.03.25 04:15,2917.5,32.7703,,,,
12.03.25 04:20,2917.66,32.746,,,,
